temperatura,humidade,unidade_temperatura
"17.84444444444445","0.77","c"
"63.339999999999996","0.79","f"
"16.083333333333332","0.86","c"
"13.983333333333334","0.92","c"
"14.038888888888891","0.93","c"
"13.838888888888887","0.93","c"
"56.0","0.96","f"
"58.01","0.93","f"
"57.83","0.93","f"
"13.838888888888887","","c"
"13.922222222222224","0.93","c"
"56.91","0.91","f"
"14.349999999999998","0.91","c"
"14.283333333333335","0.93","c"
"42.59","0.93","f"
"41.42","1.0","f"
"42.31","0.93","f"
"43.9","0.87","f"
"41.31","0.93","f"
"","0.95","c"
"4.955555555555557","0.89","c"
"5.5277777777777795","0.84","c"
"5.244444444444444","0.95","c"
"","0.77","c"
"5.711111111111112","0.83","c"
"43.28","0.83","f"
"","","c"
"6.566666666666666","0.77","c"
"5.488888888888891","0.83","c"
"40.03","0.83","f"
"5.488888888888891","0.8","c"
"4.7111111111111095","0.83","c"
"40.78","0.79","f"
"41.55","0.79","f"
"5.338888888888889","0.83","c"
"41.33","0.83","f"
"6.161111111111113","0.86","c"
"6.2666666666666675","0.86","c"
"7.755555555555556","0.89","c"
"5.505555555555554","0.93","c"
"7.727777777777776","0.89","c"
"42.98","0.89","f"
"43.66","0.89","f"
"7.294444444444445","0.85","c"
"7.827777777777779","0.96","c"
"42.72","0.96","f"
"5.750000000000001","0.96","c"
"7.799999999999999","0.96","c"
"5.911111111111111","0.96","c"
"5.744444444444446","0.97","c"
"41.73","1.0","f"
"41.5","1.0","f"
"7.838888888888889","0.93","c"
"48.09","0.99","f"
"50.92","0.96","f"
"8.06666666666667","0.96","c"
"6.883333333333334","0.93","c"
"41.8","","f"
"4.988888888888887","","c"
"","0.93","f"
"4.494444444444446","0.93","c"
"5.005555555555555","0.94","c"
"41.03","0.96","f"
"5.638888888888888","0.96","c"
"5.7055555555555575","","c"
"42.34","0.96","f"
"42.27","0.96","f"
"42.99","0.95","f"
"42.23","1.0","f"
"6.916666666666668","0.93","c"
"45.56","0.92","f"
"44.48","0.93","f"
"6.71111111111111","0.93","c"
"7.26111111111111","0.93","c"
"43.98","0.94","f"
"","0.96","f"
"5.405555555555554","0.96","c"
"4.733333333333335","1.0","c"
"40.24","0.96","f"
"40.51","0.96","f"
"","","c"
"40.5","","f"
"40.2","","f"
"3.433333333333333","","c"
"2.3888888888888875","0.96","c"
"2.894444444444445","0.96","c"
"","0.93","c"
"2.2000000000000006","0.93","c"
"","","c"
"4.122222222222224","0.87","c"
"40.81","0.8","f"
"7.349999999999998","0.79","c"
"7.905555555555553","0.77","c"
"10.994444444444444","0.72","c"
"51.56","0.72","f"
"10.111111111111112","0.77","c"
"11.016666666666666","0.72","c"
"","0.84","c"
"8.305555555555557","0.86","c"
"47.62","0.9","f"
"","","f"
"43.76","0.94","f"
"46.53","","f"
"7.544444444444443","0.94","c"
"6.694444444444443","","c"
"45.88","0.93","f"
"7.5","0.96","c"
"7.177777777777779","0.96","c"
"43.0","0.96","f"
"4.616666666666668","0.93","c"
"3.761111111111113","0.94","c"
"3.099999999999999","1.0","c"
"38.11","0.99","f"
"4.8055555555555545","0.87","c"
"5.350000000000001","0.75","c"
"7.305555555555555","0.69","c"
"10.016666666666667","0.67","c"
"9.927777777777777","0.67","c"
"","0.67","f"
"48.38","0.67","f"
"7.938888888888887","0.71","c"
"44.53","0.75","f"
"7.311111111111109","0.8","c"
"6.222222222222224","0.86","c"
"43.22","0.93","f"
"5.044444444444443","0.93","c"
"41.7","0.96","f"
"","","c"
"3.816666666666665","0.96","c"
"2.8500000000000014","0.96","c"
"1.93888888888889","0.97","c"
"","0.96","f"
"","0.96","c"
"33.57","0.96","f"
"1.0444444444444458","0.93","c"
"0.994444444444444","0.93","c"
"1.2444444444444456","0.93","c"
"2.1611111111111114","1.0","c"
"3.916666666666665","0.93","c"
"5.6722222222222225","0.89","c"
"","0.98","c"
"6.883333333333334","0.97","c"
"10.216666666666667","0.72","c"
"11.044444444444444","0.65","c"
"11.072222222222223","","c"
"51.47","0.65","f"
"41.21","0.86","f"
"39.0","","f"
"2.5333333333333345","0.92","c"
"2.127777777777777","0.92","c"
"1.0666666666666675","0.96","c"
"1.900000000000001","0.93","c"
"1.555555555555554","0.96","c"
"","1.0","c"
"","0.97","c"
"29.95","0.96","f"
"","0.96","c"
"-1.3444444444444454","0.97","c"
"-2.155555555555555","1.0","c"
"-2.155555555555555","1.0","c"
"-0.9111111111111114","0.92","c"
"0.09999999999999984","1.0","c"
"38.93","0.99","f"
"7.438888888888889","0.66","c"
"8.977777777777776","0.52","c"
"10.999999999999998","","c"
"","0.5","c"
"11.044444444444444","0.55","c"
"11.066666666666668","0.47","c"
"46.82","0.6","f"
"7.1499999999999995","0.74","c"
"","0.71","c"
"40.87","0.78","f"
"44.79","0.74","f"
"42.84","0.75","f"
"44.01","0.79","f"
"5.416666666666667","0.78","c"
"4.872222222222224","0.8","c"
"39.68","","f"
"39.84","0.77","f"
"4.316666666666668","0.8","c"
"4.205555555555556","0.77","c"
"4.4222222222222225","0.77","c"
"5.905555555555557","0.77","c"
"5.833333333333333","0.78","c"
"6.1388888888888875","","c"
"5.766666666666668","0.71","c"
"45.04","0.71","f"
"45.39","0.66","f"
"8.866666666666667","0.63","c"
"8.93888888888889","0.62","c"
"49.61","0.61","f"
"","0.66","f"
"48.09","0.7","f"
"46.04","0.76","f"
"7.755555555555556","0.83","c"
"7.683333333333333","0.84","c"
"","0.83","f"
"7.711111111111112","0.84","c"
"6.966666666666666","0.84","c"
"44.11","0.8","f"
"57.05","","f"
"14.36111111111111","0.96","c"
"13.972222222222221","","c"
"","0.96","f"
"13.894444444444442","0.96","c"
"14.38888888888889","0.94","c"
"56.92","","f"
"13.866666666666667","1.0","c"
"57.14","0.99","f"
"57.04","0.91","f"
"13.955555555555556","0.9","c"
"57.16","0.84","f"
"15.044444444444443","0.79","c"
"","0.72","c"
"60.86","0.68","f"
"62.96","0.64","f"
"16.133333333333333","0.67","c"
"60.75","0.71","f"
"14.97777777777778","","c"
"13.88888888888889","0.83","c"
"","0.88","f"
"12.850000000000001","0.95","c"
"13.355555555555554","0.9","c"
"","0.95","c"
"44.11","0.77","f"
"6.333333333333332","0.79","c"
"","","f"
"43.96","0.83","f"
"6.63888888888889","0.86","c"
"5.694444444444445","0.86","c"
"44.83","0.87","f"
"7.07222222222222","0.87","c"
"7.200000000000001","0.8","c"
"7.777777777777778","0.83","c"
"7.861111111111111","0.78","c"
"45.92","0.72","f"
"9.033333333333331","0.71","c"
"48.25","0.67","f"
"","0.71","c"
"9.027777777777779","0.71","c"
"","0.76","f"
"48.0","","f"
"7.777777777777778","0.89","c"
"7.777777777777778","0.88","c"
"","0.84","f"
"7.588888888888887","0.87","c"
"45.56","0.87","f"
"45.66","0.84","f"
"","","c"
"6.655555555555554","0.87","c"
"6.516666666666665","0.87","c"
"6.933333333333332","0.87","c"
"44.0","0.88","f"
"2.694444444444445","0.93","c"
"3.5388888888888874","0.93","c"
"38.68","0.93","f"
"39.27","0.94","f"
"","0.84","c"
"9.81111111111111","0.74","c"
"12.011111111111111","0.62","c"
"12.105555555555554","0.66","c"
"12.633333333333335","0.59","c"
"12.733333333333334","0.59","c"
"12.17222222222222","0.62","c"
"10.294444444444444","","c"
"43.25","0.86","f"
"42.04","0.89","f"
"4.17777777777778","0.93","c"
"2.755555555555556","1.0","c"
"35.96","0.96","f"
"","0.96","f"
"35.08","0.96","f"
"55.92","0.96","f"
"55.0","1.0","f"
"13.294444444444444","0.94","c"
"13.28888888888889","0.93","c"
"55.92","0.93","f"
"","0.94","c"
"55.0","0.96","f"
"55.0","0.96","f"
"12.838888888888889","0.96","c"
"55.0","0.96","f"
"13.794444444444444","0.93","c"
"13.766666666666667","0.9","c"
"56.99","0.83","f"
"58.95","0.73","f"
"15.116666666666667","0.68","c"
"60.95","0.68","f"
"59.16","0.68","f"
"14.155555555555553","0.81","c"
"57.04","0.92","f"
"13.844444444444445","0.9","c"
"13.644444444444446","0.91","c"
"12.777777777777779","1.0","c"
"","0.93","f"
"12.727777777777776","0.96","c"
"53.04","0.96","f"
"10.183333333333332","0.93","c"
"10.399999999999999","0.95","c"
"51.21","","f"
"10.144444444444442","0.84","c"
"9.383333333333333","0.87","c"
"50.1","0.87","f"
"51.85","0.93","f"
"51.77","0.87","f"
"","0.77","c"
"60.75","0.57","f"
"62.6","0.49","f"
"63.78","0.51","f"
"17.772222222222226","0.52","c"
"17.87777777777778","0.5","c"
"17.755555555555556","0.5","c"
"63.96","0.5","f"
"17.21111111111111","","c"
"57.25","0.72","f"
"54.2","0.75","f"
"11.45","0.79","c"
"46.42","0.92","f"
"47.02","0.95","f"
"45.89","0.93","f"
"6.927777777777777","0.93","c"
"6.905555555555555","0.93","c"
"44.08","0.95","f"
"5.744444444444446","0.96","c"
"6.238888888888887","0.93","c"
"7.311111111111109","0.9","c"
"7.088888888888888","0.84","c"
"7.066666666666666","0.84","c"
"51.34","0.75","f"
"","0.66","c"
"","0.53","f"
"62.629999999999995","0.45","f"
"18.79444444444444","0.41","c"
"19.88333333333334","0.36","c"
"19.844444444444445","0.4","c"
"67.95","0.44","f"
"67.87","0.44","f"
"65.92","0.47","f"
"17.15","0.54","c"
"60.7","0.63","f"
"14.883333333333333","0.62","c"
"13.88888888888889","","c"
"55.92","0.73","f"
"","0.73","c"
"56.59","0.71","f"
"13.816666666666666","","c"
"13.805555555555555","","c"
"13.311111111111112","0.77","c"
"55.87","0.78","f"
"55.11","0.86","f"
"55.0","0.83","f"
"54.96","0.78","f"
"13.72777777777778","0.71","c"
"13.816666666666666","","c"
"14.949999999999998","0.68","c"
"16.099999999999998","0.68","c"
"63.96","0.65","f"
"","0.6","c"
"65.93","0.57","f"
"66.07","0.61","f"
"18.927777777777774","0.61","c"
"65.97","0.61","f"
"17.194444444444443","0.67","c"
"14.972222222222221","0.78","c"
"14.066666666666666","","c"
"12.844444444444443","0.83","c"
"12.799999999999999","0.81","c"
"53.12","0.87","f"
"52.96","0.86","f"
"10.577777777777776","0.93","c"
"10.5","0.9","c"
"47.28","0.93","f"
"10.488888888888889","0.93","c"
"8.005555555555553","0.94","c"
"8.222222222222221","0.93","c"
"45.45","1.0","f"
"51.9","0.94","f"
"12.733333333333334","0.9","c"
"60.75","0.73","f"
"17.66111111111111","0.72","c"
"18.766666666666666","0.66","c"
"67.7","0.64","f"
"21.15555555555555","0.56","c"
"69.9","0.58","f"
"","0.54","f"
"21.083333333333332","0.58","c"
"18.883333333333333","0.68","c"
"62.91","0.73","f"
"16.166666666666668","0.78","c"
"14.044444444444444","","c"
"14.005555555555556","","c"
"55.38","0.86","f"
"55.09","0.86","f"
"12.266666666666666","0.9","c"
"12.255555555555556","0.91","c"
"12.200000000000001","0.9","c"
"11.600000000000001","0.93","c"
"11.705555555555556","0.93","c"
"53.83","0.87","f"
"51.96","0.93","f"
"12.63888888888889","","c"
"58.79","0.84","f"
"","0.73","c"
"65.93","","f"
"69.95","0.59","f"
"22.266666666666666","0.59","c"
"73.4","0.52","f"
"23.905555555555555","0.5","c"
"23.905555555555555","0.5","c"
"73.27","0.52","f"
"20.11111111111111","","c"
"","0.73","c"
"17.355555555555558","0.75","c"
"61.08","0.78","f"
"15.577777777777776","","c"
"58.05","0.84","f"
"68.71","0.61","f"
"17.755555555555556","0.74","c"
"17.766666666666666","0.75","c"
"17.17777777777778","0.76","c"
"62.96","0.76","f"
"61.91","","f"
"61.0","0.82","f"
"17.711111111111112","0.72","c"
"67.57","","f"
"21.83888888888889","0.56","c"
"72.31","0.59","f"
"24.26666666666667","0.48","c"
"76.35","0.48","f"
"25.705555555555552","0.45","c"
"78.85","0.45","f"
"80.72","0.46","f"
"80.34","0.44","f"
"79.8","0.45","f"
"25.627777777777776","0.49","c"
"22.45555555555556","0.67","c"
"69.58","0.76","f"
"","","f"
"","0.79","f"
"65.76","0.85","f"
"15.027777777777779","0.96","c"
"15.027777777777779","0.96","c"
"58.49","0.95","f"
"","0.96","c"
"13.916666666666664","0.96","c"
"14.07777777777778","0.96","c"
"14.933333333333334","","c"
"60.93","0.93","f"
"65.54","0.9","f"
"","0.8","c"
"74.17","0.68","f"
"74.27","0.67","f"
"24.400000000000002","","c"
"72.38","0.72","f"
"72.99","0.7","f"
"21.900000000000002","0.7","c"
"21.966666666666672","0.66","c"
"69.96","0.73","f"
"19.855555555555554","0.79","c"
"67.66","0.79","f"
"18.883333333333333","0.9","c"
"17.733333333333334","","c"
"62.96","0.93","f"
"63.03","0.96","f"
"","0.97","c"
"17.17777777777778","0.97","c"
"17.21666666666667","0.96","c"
"62.92","0.97","f"
"","0.93","c"
"","0.97","f"
"17.15","0.93","c"
"62.96","0.93","f"
"17.288888888888888","0.93","c"
"18.772222222222226","0.9","c"
"20.833333333333332","0.8","c"
"21.900000000000002","0.75","c"
"22.52777777777778","0.72","c"
"24.699999999999996","0.65","c"
"25.73333333333333","0.59","c"
"27.59444444444445","0.56","c"
"78.46","0.61","f"
"23.905555555555555","0.66","c"
"72.8","","f"
"69.92","0.81","f"
"21.20555555555556","0.81","c"
"72.55","0.73","f"
"21.483333333333334","0.74","c"
"20.944444444444443","0.78","c"
"67.72","0.79","f"
"67.75","0.79","f"
"19.755555555555556","0.85","c"
"65.92","0.9","f"
"18.28888888888889","0.9","c"
"18.238888888888887","0.93","c"
"17.711111111111112","0.97","c"
"62.89","0.93","f"
"17.6","0.97","c"
"17.644444444444442","0.97","c"
"62.96","","f"
"17.21666666666667","0.93","c"
"17.288888888888888","0.92","c"
"19.88333333333334","0.84","c"
"69.73","0.78","f"
"21.57222222222222","0.71","c"
"72.79","0.66","f"
"23.211111111111112","0.65","c"
"20.99444444444445","0.79","c"
"18.79444444444444","0.84","c"
"65.93","0.8","f"
"17.733333333333334","0.79","c"
"17.705555555555556","","c"
"62.95","0.82","f"
"17.15","0.84","c"
"17.66111111111111","0.82","c"
"17.744444444444444","0.83","c"
"16.644444444444446","0.93","c"
"16.133333333333333","0.97","c"
"16.29444444444444","0.93","c"
"17.15","0.87","c"
"60.92","0.93","f"
"17.76111111111111","0.85","c"
"65.91","0.79","f"
"19.95","","c"
"69.92","0.74","f"
"21.03888888888889","0.79","c"
"21.100000000000005","0.8","c"
"21.36111111111111","0.78","c"
"71.87","","f"
"22.10555555555556","0.73","c"
"22.022222222222222","0.74","c"
"17.266666666666666","0.88","c"
"59.34","0.93","f"
"60.01","0.98","f"
"16.13888888888889","0.93","c"
"16.13888888888889","0.97","c"
"17.066666666666666","","c"
"62.88","0.93","f"
"62.88","0.97","f"
"","1.0","c"
"17.17777777777778","0.99","c"
"17.127777777777776","0.97","c"
"17.16111111111111","0.97","c"
"62.87","1.0","f"
"62.87","0.99","f"
"17.677777777777777","0.96","c"
"18.75","0.9","c"
"","0.93","c"
"67.44","0.86","f"
"19.92777777777778","0.84","c"
"","0.74","c"
"","0.78","f"
"21.11111111111111","0.73","c"
"71.96","0.64","f"
"22.066666666666666","0.68","c"
"20.0","0.68","c"
"61.21","0.92","f"
"17.127777777777776","0.94","c"
"62.87","0.93","f"
"61.92","0.97","f"
"61.76","0.97","f"
"16.08888888888889","0.97","c"
"16.016666666666666","0.97","c"
"15.983333333333336","0.96","c"
"60.83","0.97","f"
"60.75","0.97","f"
"15.86111111111111","","c"
"","","c"
"15.933333333333334","0.93","c"
"16.033333333333335","0.94","c"
"16.08888888888889","1.0","c"
"17.17777777777778","0.93","c"
"63.96","0.9","f"
"17.89444444444444","0.89","c"
"20.04444444444444","0.73","c"
"18.09444444444444","0.88","c"
"17.883333333333333","0.83","c"
"17.45","0.86","c"
"17.23888888888889","0.88","c"
"16.20555555555556","0.93","c"
"","0.93","c"
"16.038888888888888","0.93","c"
"15.044444444444443","0.93","c"
"14.511111111111111","0.96","c"
"14.494444444444447","0.99","c"
"14.444444444444445","","c"
"14.422222222222224","0.96","c"
"57.83","","f"
"14.355555555555558","0.96","c"
"","1.0","f"
"58.74","0.96","f"
"14.883333333333333","","c"
"14.883333333333333","1.0","c"
"","0.94","c"
"16.08888888888889","0.93","c"
"16.183333333333334","0.93","c"
"","0.83","c"
"21.06666666666667","0.6","c"
"22.68888888888889","0.57","c"
"72.4","0.54","f"
"22.133333333333336","","c"
"69.85","0.59","f"
"64.86","0.75","f"
"63.3","","f"
"61.21","0.92","f"
"17.07222222222222","0.88","c"
"","0.92","f"
"59.92","0.93","f"
"14.527777777777779","0.96","c"
"15.0","0.95","c"
"14.422222222222224","0.96","c"
"57.17","0.96","f"
"57.0","0.96","f"
"13.866666666666667","0.96","c"
"14.161111111111113","0.96","c"
"14.799999999999999","0.93","c"
"14.777777777777779","0.93","c"
"15.766666666666667","0.89","c"
"17.066666666666666","0.82","c"
"17.711111111111112","0.74","c"
"19.855555555555554","0.62","c"
"20.04444444444444","0.6","c"
"70.08","0.56","f"
"20.966666666666665","0.55","c"
"21.13888888888889","0.57","c"
"21.11111111111111","0.59","c"
"","0.64","c"
"17.983333333333334","0.82","c"
"16.227777777777778","0.86","c"
"57.63","","f"
"12.850000000000001","0.99","c"
"12.805555555555554","","c"
"12.377777777777778","0.96","c"
"53.09","","f"
"11.161111111111113","0.96","c"
"52.15","0.96","f"
"10.583333333333332","","c"
"10.533333333333335","0.96","c"
"51.96","0.96","f"
"10.933333333333334","0.93","c"
"53.68","0.93","f"
"14.744444444444444","0.88","c"
"17.155555555555555","0.76","c"
"","","c"
"69.88","0.55","f"
"72.88","0.48","f"
"22.75555555555555","0.41","c"
"23.733333333333334","0.35","c"
"73.0","","f"
"23.83888888888889","0.35","c"
"22.788888888888884","0.38","c"
"21.06111111111111","0.47","c"
"16.177777777777777","0.77","c"
"59.69","0.75","f"
"13.844444444444445","","c"
"","0.76","f"
"","0.76","f"
"","0.82","c"
"12.872222222222224","0.82","c"
"12.727777777777776","0.84","c"
"54.96","0.8","f"
"","0.8","c"
"54.68","0.82","f"
"12.227777777777776","0.8","c"
"55.01","0.77","f"
"13.738888888888887","0.79","c"
"15.994444444444444","","c"
"62.79","0.67","f"
"64.26","0.65","f"
"","0.61","c"
"71.74","","f"
"73.02","0.53","f"
"74.95","0.5","f"
"24.92777777777778","0.47","c"
"24.02777777777778","","c"
"71.99","0.64","f"
"20.022222222222226","0.73","c"
"18.988888888888894","0.77","c"
"18.87222222222222","0.78","c"
"64.92","0.76","f"
"17.861111111111114","0.76","c"
"17.66111111111111","","c"
"63.88","","f"
"63.95","0.88","f"
"63.88","0.87","f"
"17.17777777777778","0.9","c"
"62.86","0.91","f"
"17.155555555555555","0.93","c"
"63.8","","f"
"65.71","0.86","f"
"69.6","0.74","f"
"72.56","","f"
"74.15","0.64","f"
"23.688888888888886","0.59","c"
"","0.55","c"
"","0.56","c"
"78.4","0.51","f"
"25.799999999999997","0.49","c"
"23.772222222222226","","c"
"22.600000000000005","0.72","c"
"69.76","0.79","f"
"19.994444444444444","0.84","c"
"18.899999999999995","0.84","c"
"18.899999999999995","0.83","c"
"65.03","0.87","f"
"17.294444444444444","0.78","c"
"63.08","0.78","f"
"16.855555555555558","0.82","c"
"16.761111111111113","0.78","c"
"","0.81","c"
"61.49","0.87","f"
"16.183333333333334","0.87","c"
"16.183333333333334","0.87","c"
"17.244444444444444","0.82","c"
"17.38888888888889","0.81","c"
"19.07777777777778","0.77","c"
"20.18888888888889","0.78","c"
"70.38","0.72","f"
"22.338888888888885","0.72","c"
"73.34","0.71","f"
"24.88333333333334","0.59","c"
"74.92","0.66","f"
"72.91","","f"
"","0.73","c"
"66.17","0.89","f"
"18.899999999999995","0.91","c"
"17.77777777777778","0.97","c"
"18.238888888888887","0.93","c"
"17.68888888888889","","c"
"16.13888888888889","0.97","c"
"16.116666666666664","0.97","c"
"","0.96","c"
"60.09","0.96","f"
"16.13888888888889","0.97","c"
"15.711111111111112","0.99","c"
"61.05","0.93","f"
"16.16111111111111","1.0","c"
"63.14","0.93","f"
"64.13","0.96","f"
"64.3","0.98","f"
"21.683333333333334","0.83","c"
"23.79444444444444","0.74","c"
"24.92777777777778","0.62","c"
"24.633333333333336","0.62","c"
"78.75","0.54","f"
"78.91","0.5","f"
"76.87","0.5","f"
"22.83888888888889","0.61","c"
"18.983333333333334","0.78","c"
"63.78","0.86","f"
"61.13","0.92","f"
"16.65","","c"
"60.62","0.95","f"
"15.100000000000001","0.95","c"
"15.100000000000001","0.95","c"
"","0.93","c"
"16.13888888888889","0.93","c"
"16.06666666666667","0.9","c"
"15.572222222222223","0.96","c"
"","0.93","f"
"16.13888888888889","0.93","c"
"16.133333333333333","0.99","c"
"","","f"
"16.20555555555556","0.98","c"
"62.79","0.87","f"
"62.96","0.74","f"
"17.68888888888889","0.6","c"
"62.95","0.62","f"
"17.17222222222222","0.58","c"
"","0.54","c"
"16.06666666666667","0.61","c"
"13.916666666666664","0.72","c"
"56.92","0.72","f"
"12.866666666666665","0.78","c"
"12.161111111111111","0.8","c"
"51.97","0.88","f"
"11.222222222222223","0.87","c"
"11.044444444444444","","c"
"10.577777777777776","","c"
"10.066666666666666","0.84","c"
"7.227777777777776","0.89","c"
"50.04","0.85","f"
"10.505555555555553","0.84","c"
"7.1000000000000005","","c"
"7.650000000000002","0.83","c"
"7.1499999999999995","0.78","c"
"11.161111111111113","0.71","c"
"56.84","0.64","f"
"58.46","","f"
"60.79","0.52","f"
"16.06666666666667","","c"
"17.0","0.48","c"
"17.105555555555554","0.52","c"
"16.133333333333333","","c"
"60.91","0.52","f"
"59.0","0.59","f"
"54.12","0.71","f"
"52.57","0.75","f"
"52.13","0.76","f"
"11.11111111111111","0.77","c"
"50.11","0.8","f"
"7.0055555555555555","0.86","c"
"6.227777777777778","0.89","c"
"","0.89","c"
